Date,Surface temperature average weight,Number of cloud free observations
2008-08-04 00:00:00,274,12
2008-08-05 00:00:00,276,10
2008-08-06 00:00:00,273,6
2008-08-07 00:00:00,273,5
2008-08-08 00:00:00,273,5
2008-08-09 00:00:00,275,8
2008-08-10 00:00:00,277,16
2008-08-11 00:00:00,277,15
2008-08-12 00:00:00,277,16
2008-08-13 00:00:00,278,16
2008-08-14 00:00:00,278,25
2008-08-15 00:00:00,278,28
2008-08-16 00:00:00,278,26
2008-08-17 00:00:00,278,28
2008-08-18 00:00:00,279,34
2008-08-19 00:00:00,279,34
2008-08-20 00:00:00,279,35
2008-08-21 00:00:00,279,28
2008-08-22 00:00:00,279,28
2008-08-23 00:00:00,279,31
2008-08-24 00:00:00,279,21
2008-08-25 00:00:00,-999,14
2008-08-26 00:00:00,-999,12
2008-08-27 00:00:00,-999,9
2008-08-28 00:00:00,-999,7
2008-08-29 00:00:00,274,7
2008-08-30 00:00:00,275,5
2008-08-31 00:00:00,274,7
2008-09-01 00:00:00,274,9
2008-09-02 00:00:00,274,10
2008-09-03 00:00:00,274,13
2008-09-04 00:00:00,274,15
2008-09-05 00:00:00,-999,14
2008-09-06 00:00:00,-999,15
2008-09-07 00:00:00,273,18
2008-09-08 00:00:00,273,21
2008-09-09 00:00:00,273,30
2008-09-10 00:00:00,273,39
2008-09-11 00:00:00,273,48
2008-09-12 00:00:00,273,47
2008-09-13 00:00:00,273,50
2008-09-14 00:00:00,273,45
2008-09-15 00:00:00,273,43
2008-09-16 00:00:00,272,34
2008-09-17 00:00:00,271,23
2008-09-18 00:00:00,273,15
2008-09-19 00:00:00,273,15
2008-09-20 00:00:00,-999,9
2008-09-21 00:00:00,266,11
2008-09-22 00:00:00,267,11
2008-09-23 00:00:00,267,12
2008-09-24 00:00:00,267,13
2008-09-25 00:00:00,267,10
2008-09-26 00:00:00,266,12
2008-09-27 00:00:00,266,12
2008-09-28 00:00:00,264,15
2008-09-29 00:00:00,264,13
2008-09-30 00:00:00,263,15
2008-10-01 00:00:00,263,17
2008-10-02 00:00:00,263,18
2008-10-03 00:00:00,262,16
2008-10-04 00:00:00,262,16
2008-10-05 00:00:00,262,17
2008-10-06 00:00:00,262,16
2008-10-07 00:00:00,262,15
2008-10-08 00:00:00,258,17
2008-10-09 00:00:00,257,17
2008-10-10 00:00:00,258,17
